MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
4896304,龙门飞甲 - 电影,,李连杰/周迅/陈坤/李宇春/桂纶镁/范晓萱/樊少皇/杜奕衡/刘家辉/张馨予/盛鉴/薛剑/王双宝/韩飞行/李炳渊/庄杰/吴迪/李军如/李思博/翟钢/吕德亮/戴明/周大庆/安琪儿/高杰/钢特木尔/张秋风/张东/白斯古楞/石占杰,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1311653469.jpg,徐克,6.9,330779,动作/武侠/古装,tt1686784,汉语普通话,120.0,http://longmenfeijia.ent.sina.com.cn/main.html,中国大陆 / 香港,2011-12-15,7YvaM2j7e,明朝成化年间，朝纲腐败，奸邪当道。西厂东厂为宦官把持，混淆黑白，陷害忠良，朝野内外噤若寒蝉。时有赵怀安（李连杰 饰）等流亡剑客挺身而出，接连铲除东厂数名奸佞，致令阉贼胆战心惊。适值此时，风头正劲的西厂督主雨化田（陈坤 饰）出面干预。另一方面，宫女素慧容（范晓萱 饰）怀有身孕，绝命奔逃。被雨化田的爪牙追捕途中幸得神秘侠客凌雁秋（周迅 饰）相救。二人一路辗转逃往关外，来到曾经引起过腥风血雨的龙门客栈落脚。龙门客栈一如往昔，为凶险异常之所在。雨化田手下追赶至此，与先前而至的鞑靼商队剑拔弩张，关键时刻更有与雨化田长相极其相似的卜仓舟（陈坤 饰）与女侠客顾少棠（李宇春 饰）投宿客栈。不久，赵怀安一众也偷偷潜至龙门。,徐克/武侠/陈坤/周迅/李连杰/香港/桂纶镁/李宇春,2011.0,,
1291853,英国病人 - 电影,英伦情人(台) / 别问我是谁(港),拉尔夫·费因斯/朱丽叶·比诺什/威廉·达福/克里斯汀·斯科特·托马斯/纳威恩·安德利维斯/科林·费尔斯/朱利安·沃德姆/尤尔根·普洛斯诺/凯文·沃特利/克里夫·梅利森/尼诺·卡斯泰尔诺沃/彼得·吕尔林/乔迪·约翰逊/托蕊·海金森/塞巴斯蒂安·席佩尔/雷蒙德·库特哈德,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2408623752.jpg,安东尼·明格拉,8.5,299800,剧情/爱情/战争,tt0116209,英语 / 德语 / 意大利语 / 阿拉伯语,162.0,,美国 / 英国,1996-12-06,6AuiFJnra,一架英国飞机在飞越撒哈拉沙漠时被德军击落，机师由于受伤，想不起自己是谁，因此被叫做“英国病人”。汉娜是战地医院的一名护士，她决定独身留下来照顾那个英国病人。他们停留的地方是意大利的一个废弃的修道院，远离战争的喧嚣，显得宁静而闲逸，“英国病人”静静的躺在房间的木床上，窗头的一本旧书渐渐唤起了他的思绪……,爱情/经典/文艺/剧情/伦理/1996/感动/唯美,1996.0,,
1292434,一一 - 电影,,吴念真/李凯莉/金燕玲/张洋洋/萧淑慎/尾形一成/陈希圣/林孟瑾/陈以文/柯宇纶/张育邦/柯素云/唐如韫/徐淑媛/曾心怡/陶传正,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2119675128.jpg,杨德昌,9.1,518900,剧情/爱情/家庭,tt0244316,汉语普通话 / 闽南语 / 英语 / 日语,173.0,,台湾 / 日本,2000-05-14,6mb6mVBYf,NJ（吴念真）是个很有原则的生意人，同妻子敏敏（金燕玲）、女儿婷婷（李凯莉）、儿子洋洋（张杨洋）以及外婆住在台北某所普通公寓里。小舅子的一场麻烦婚礼过后，因为外婆突然中风昏迷，他迎来更加混乱的日子。,杨德昌/台湾/文艺/台湾电影/生活/一一/人生/楊德昌,2000.0,,
1295250,X战警 - 电影,变种特攻,休·杰克曼/帕特里克·斯图尔特/伊恩·麦克莱恩/法米克·詹森/詹姆斯·麦斯登/哈莉·贝瑞/安娜·帕奎因/雷·帕克/丽贝卡·罗梅恩/布鲁斯·戴维森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2446530060.jpg,布莱恩·辛格,7.8,303843,动作/科幻,tt0120903,英语,104.0,,美国 / 加拿大,2000-07-14,YBuE3bira,具有特殊能力的一群变种人组成了一个维护世界的小组——X战警小队。成员包括能吸收对方能力的淘气、双眼能放致命射线的镭射眼（詹姆斯·麦斯登（James Marsden饰）、能随意控制气候的暴风女（哈莉•贝瑞 Halle Berry 饰）、具有隔空取物和心电感应能力的琴葛蕾（法米克•詹森 Famke Janssen 饰）…… 不久，金刚狼（休•杰克曼 Hugh Jackman 饰）也出现了。不过金钢狼脾气暴躁、独来独往，X战警小队想极力拉拢他加入队伍，无奈孤傲的金钢狼一时也没有答应。与此同时，能控制一切金属的万磁王此时也在极力拉拢金钢狼，X战警小队不仅要费尽心思对付万磁王，还要小心亦正亦邪的金钢狼。他们能否取得最后的胜利？,科幻/美国/X战警/动作/漫画改编/美国电影/2000/电影,2000.0,,
1433360,雏菊,爱无间 / 黛西,全智贤/郑雨盛/李成宰/姜大卫/林迪安,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479188725.jpg,刘伟强,8.0,208145.0,剧情/爱情,tt0468704,韩语 / 英语 / 汉语普通话,110.0,,韩国 / 中国香港,2006-04-30,q6QYZ3jzb,阿姆斯特丹，两个男人爱上了同一个女人，注定了一段纠缠的故事。惠瑛（全智贤饰）是画家，每天到广场帮路人画肖像，而像她一样风雨不改的，还有某人送来的一盘雏菊。每天雏菊总是准时送到，让她心里悸动而好奇。,爱情/韩国/全智贤/雏菊/韩国电影/郑宇成/剧情/刘伟强,2006.0,全智贤:1035649|郑雨盛:1032365|李成宰:1050937|姜大卫:1013705|林迪安:1289289,刘伟强:1106979
1309069,蝙蝠侠：侠影之谜 - 电影,蝙蝠侠前传1：侠影之谜 / 蝙蝠侠：开战时刻(台) / 蝙蝠侠-侠影之谜(港) / 蝙蝠侠前传 / 蝙蝠侠5 / 蝙蝠侠诞生,克里斯蒂安·贝尔/迈克尔·凯恩/连姆·尼森/凯蒂·霍尔姆斯/加里·奥德曼/基里安·墨菲/汤姆·威尔金森/鲁特格尔·哈尔/渡边谦/小马克·布恩/莱纳斯·罗彻/摩根·弗里曼/拉里·霍尔登/杰拉德·墨菲/柯林·麦克法兰/莎拉·斯图尔特/加斯·刘易斯/理查德·布雷克/拉德·舍博德兹加/艾玛·洛克哈特/克里斯蒂尼·亚当斯/凯瑟琳·波特/约翰·诺兰/杰克·格里森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1563566300.jpg,克里斯托弗·诺兰,8.6,467825,剧情/动作/科幻/惊悚/犯罪,tt0372784,英语 / 乌尔都语 / 汉语普通话,140.0,,美国 / 英国,2005-06-29,JJJJRQI3b,布鲁斯 韦恩（克里斯汀•贝尔 Christian Bale 饰）童年亲眼目睹了父母在高谭市街头被歹徒枪杀，韦恩充满怒火。在继承了父亲亿万家产后，韦恩开始环游世界，希望凭自己的力量复仇和打击犯罪！,蝙蝠侠/科幻/美国/动作/漫画改编/超级英雄/2005/DC,2005.0,,
1297863,武状元苏乞儿,,周星驰/张敏/吴孟达/徐少强/林威/陈百祥/郑丹瑞/苑琼丹/陈慧仪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2002731301.jpg,陈嘉上,7.7,206922.0,喜剧/动作/武侠/古装,tt0100963,粤语,96.0,,中国香港,1992-12-17,bEJJfUfib,广州提督之子苏灿（周星驰 饰）在考取武状元时，被人设计陷害沦为乞丐。因为丐帮四大长老杀了自己的教主，入主朝廷的天理教太乙真人四处迫害丐帮，加上丐帮帮主阵亡令打狗棒法失传，丐帮一时四分五裂群龙无首。在心仪苏灿的如霜（张敏 饰）的暗中帮助下，传功长老选中苏灿为丐帮接班人，传以打狗律 法要诀。苏灿学艺成功后，成为新任帮主，开始团结各地丐帮会员自强，共同奋力对抗天理教。太乙真人（徐少强  饰）欲拥兵自立，预谋在皇帝狩猎之时下手行刺，不料消息走露传到苏灿耳中。,喜剧/香港/搞笑/经典/动作/1992/星爷/古装,1992.0,周星驰:1048026|张敏:1005297|吴孟达:1016771|徐少强:1048469|林威:1289306|陈百祥:1070608|郑丹瑞:1017103|苑琼丹:1274445|陈慧仪:1323263,陈嘉上:1274245
4848115,你看起来好像很好吃,你看起来很好吃(台) / 你看上去好像很好吃 / 你好像很美味啊 / 我的暴龙老爸,山口胜平/爱河里花子/加藤清史郎/原田知世/川岛得爱/折笠富美子/桐本拓哉/別所哲也/矢田稔/川村万梨阿/高乃丽/小室正幸/江川央生/志村知幸/胜沼纪义/井田国男/宫西达也/宫西美奈子,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2554167519.jpg,藤森雅也,8.8,205359.0,剧情/动画/儿童,tt1734113,日语,90.0,http://www.umasoudana.com,日本,2010-10-16,nbERm7uEf,哈特（山口胜平 饰）是一只被草食性恐龙养大的霸王龙。其实，早在它破壳而出时，草食性恐龙的首领就曾命令哈特的母亲（原田知世 饰）抛弃它，但母亲却最终还是偷偷把它养大。随着年龄的增长，每天只吃野果的哈特每天饥饿难耐，最终还是抵不住本能的驱使，开始了自己食肉的残暴生涯。然而，由于母亲的影响，在哈特的内心深处，始终涌动着一颗善良的心灵。一天，偶尔遇到一只破壳而出的食草恐龙宝宝，哈特阴差阳错的被恐龙宝宝误认为是“爸爸”，而且为小恐龙取名为“很美味”，自此开始了又一段奇异的恐龙父子情。然而，伴随着生存环境的恶化，恐龙们的生存遭受着前所未有的破坏，哈特和它的亲人最终能否经得起考验……,动画/日本/温情/动漫/2010/感人/亲情/成长,2010.0,山口胜平:1018954|爱河里花子:1029767|加藤清史郎:1314307|原田知世:1038902|川岛得爱:1213057|折笠富美子:1016839|桐本拓哉:1250852|別所哲也:1051558|矢田稔:1049298|川村万梨阿:1043324|高乃丽:1025868|小室正幸:1387525|江川央生:1051828|志村知幸:1206344|胜沼纪义:1387526|井田国男:1387527|宫西达也:1387523|宫西美奈子:1387528,藤森雅也:1365892
1291577,超人总动员,超人特攻队 / 超人家族 / 超人特工队,格雷格·T·尼尔森/霍利·亨特/塞缪尔·杰克逊/杰森·李/泰迪·牛顿/华莱士·肖恩,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2167017148.jpg,布拉德·伯德,8.1,205041.0,喜剧/动作/动画/冒险,tt0317705,英语 / 西班牙语 / 法语,115.0,http://www.theincredibles.com/,美国,2005-01-28,2zr6QYZBe,鲍勃是一个超人特工，他惩恶扬善，深受街坊邻里的爱戴。“不可思议”先生就是他的光荣外号。他和另一个超人特工“弹力女超人”相爱，两人结婚后过上平静的生活。,动画/美国/pixar/喜剧/动画片/皮克斯/卡通/2004,2004.0,格雷格·T·尼尔森:1002721|霍利·亨特:1031838|塞缪尔·杰克逊:1054408|杰森·李:1044714|泰迪·牛顿:1293142|华莱士·肖恩:1040504,布拉德·伯德:1027204
1300300,死神来了,绝命终结站 / 终点,戴文·萨瓦/艾丽·拉特/科尔·史密斯/克里森·克拉克/丹尼尔·洛巴克/罗杰·格午埃文·史密斯/查德·多纳拉/西恩·威廉·斯科特/托尼·托德/阿曼达·达特曼/布兰登·费尔/克里斯汀·查特莱恩/芭芭拉·泰森,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1332799477.jpg,黄毅瑜,7.8,202398.0,惊悚/恐怖,tt0195714,英语 / 法语,98.0,,美国 / 加拿大,2000-03-17,QuqyjFfMe,剧情惊险恐怖，环环相扣。高中生艾利克斯-伯朗宁（德文•萨瓦 Devon Sawa  饰）与7名同班同学登机前往巴黎。起飞前，他突然预感到恐怖的一幕：飞机将会在空中爆炸。艾利克斯非常惊恐，大喊飞机即将出事，大家要立刻下机，结果混乱中他和其余6名乘客被机组人员赶了出来。但是，被艾利克斯不幸言中，飞机在半空中爆炸，全部人员罹难。,惊悚/美国/恐怖/死神来了/悬疑/美国电影/恐怖片/血腥,2000.0,戴文·萨瓦:1047960|艾丽·拉特:1018978|科尔·史密斯:1031945|克里森·克拉克:1049871|丹尼尔·洛巴克:1032119|罗杰·格午埃文·史密斯:1159598|查德·多纳拉:1089653|西恩·威廉·斯科特:1027153|托尼·托德:1036498|阿曼达·达特曼:1027337|布兰登·费尔:1040563|Forbes Angus:|Lisa Marie Caruk:|克里斯汀·查特莱恩:1314779|芭芭拉·泰森:1152942,黄毅瑜:1301190
1972729,铁甲钢拳,钢铁擂台(台) / 钢铁勇士 / 铁甲机器人,休·杰克曼/达科塔·高尤/凯文·杜兰/安东尼·麦凯/伊万杰琳·莉莉/霍普·戴维斯/詹姆斯·瑞布霍恩/奥嘉·方达,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1031075041.jpg,肖恩·利维,8.2,202295.0,剧情/动作/科幻/运动,tt0433035,英语,127.0,,美国 / 印度,2011-11-08,JJBYZ3rEf,2020年，未来一个并不遥远的年份，整个世界已经发生了许多变化。在那个时代，人类拳击不再被允许，取而代之的是各种机器人走上了擂台，继续这项火爆的运动，愉悦大众。前拳击手查理·肯顿（休·杰克曼 Hugh Jackman 饰）似乎并不那么落寞，他很快适应了时代的发展，带着经过训练的机器人一次次走上拳台。但是倒霉事接二连三，他先是意外落败，债台高筑，继而接到前女友突然过世的消息，并见到了从未谋过面的儿子——11岁男孩麦克斯（达科塔·高尤 Dakota Goyo 饰）。,科幻/美国/机器人/亲情/动作/励志/温情/2011,2011.0,休·杰克曼:1010508|达科塔·高尤:1233393|凯文·杜兰:1013790|安东尼·麦凯:1027217|伊万杰琳·莉莉:1021963|霍普·戴维斯:1000111|詹姆斯·瑞布霍恩:1049801|奥嘉·方达:1315378,肖恩·利维:1289935
2132495,朱诺 - 电影,Juno少女孕记(港) / 鸿孕当头(台),艾伦·佩吉/迈克尔·塞拉/詹妮弗·加纳/杰森·贝特曼/艾莉森·珍妮/J·K·西蒙斯/奥莉薇·瑟尔比/艾琳·佩德/雷恩·威尔森/丹尼尔·克拉克/达拉·费伊/阿曼·乔哈尔/田· 薇拉莉/艾米莉·帕金斯/卡伦·德·齐尔瓦/史蒂文·克里斯托弗·帕克/坎迪丝·阿科拉/茜尔拉·皮特金/伊芙·哈洛/克尔斯滕·奥尔特/艾米丽·坦南特/阿什利·惠兰斯/杰夫·维特兹克/卡梅隆·布莱特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p583934580.jpg,贾森·雷特曼,7.8,242928,剧情/喜剧/爱情,tt0467406,英语,96.0,,美国 / 加拿大,2007-12-25,ZRAuyFBAe,高中生朱诺（艾莲·佩奇 Ellen Page饰）大大咧咧，是个可爱的精灵鬼，正经历着青春期到成人的蜕变。这一天她突然做出决定：要和帅气的田径队员布里克（迈克尔·塞拉 Michael Cera饰）共尝禁果。朱诺这次可闯了大祸，她一不留心竟然珠胎暗结，接下来的麻烦可想而知。,青春/美国/成长/独立电影/喜剧/爱情/伦理/2007,2007.0,,
1777612,阳光小美女,选美一家亲 / 阳光小小姐 / 选美小小姐 / 小太阳的愿望,阿比盖尔·布蕾斯琳/托妮·科莱特/格雷戈·金尼尔/保罗·达诺/史蒂夫·卡瑞尔/艾伦·阿金/布莱恩·科兰斯顿/迪恩·诺里斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792394752.jpg,乔纳森·戴顿/维莱莉·法瑞斯,8.3,201047.0,剧情/喜剧/家庭,tt0449059,英语,101.0,,美国,2006-08-18,B2Nm7uEva,7岁的奥利芙，戴眼镜，小肚腩，做一夜成名的美梦，坚信自己有朝一日能当选美国小姐。,美国/喜剧/家庭/亲情/人生/剧情/温情/2006,2006.0,阿比盖尔·布蕾斯琳:1025142|托妮·科莱特:1041108|格雷戈·金尼尔:1019040|保罗·达诺:1027774|史蒂夫·卡瑞尔:1054391|艾伦·阿金:1002730|布莱恩·科兰斯顿:1031807|迪恩·诺里斯:1315784,乔纳森·戴顿:1009596|维莱莉·法瑞斯:1027997
1950148,赎罪,爱．诱．罪(港) / 救赎,詹姆斯·麦卡沃伊/西尔莎·罗南/凯拉·奈特莉/本尼迪克特·康伯巴奇/布兰达·布莱斯/哈丽特·瓦尔特/朱诺·坦普尔/阿尔菲·艾伦/帕特里克·肯尼迪/彼得·怀特/瓦妮莎·雷德格瑞夫/萝玛拉·嘉瑞,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p867246302.jpg,乔·赖特,8.3,200364.0,剧情/爱情/悬疑/战争,tt0783233,英语 / 法语,123.0,,英国 / 法国,2008-02-22,yFfM2Fnjb,"1935年夏天，来自一个宽裕的英国小康家庭的13岁的少女布里奥妮（斯奥里兹•罗南 饰）刚刚开始尝试写作,想象力丰富。一天，她暗中发现仆人的儿子——罗比•特纳（詹姆斯•迈克沃伊 饰）和她姐姐塞西利亚（凯特•奈特莉 饰）之间有暧昧关系，而且发现他给她写了一封充满情色意味的情书。布里奥妮丰富的想象力虚构着各种可怕的事情，浮想联翩。当她的表姐罗拉被强奸后，布里奥妮相当肯定她看到是罗比做的，这次指证使罗比蒙冤入狱，留下伤心欲绝的塞西利亚。",英国/爱情/赎罪/英国电影/剧情/JamesMcAvoy/Keira.Knightley/战争,2007.0,詹姆斯·麦卡沃伊:1006958|西尔莎·罗南:1022004|凯拉·奈特莉:1054448|本尼迪克特·康伯巴奇:1009405|布兰达·布莱斯:1032036|哈丽特·瓦尔特:1162870|朱诺·坦普尔:1274500|阿尔菲·艾伦:1049903|帕特里克·肯尼迪:1206488|彼得·怀特:1319601|瓦妮莎·雷德格瑞夫:1004576|萝玛拉·嘉瑞:1022633,乔·赖特:1275041
1296141,控方证人 - 电影,雄才伟略 / 情妇,泰隆·鲍华/玛琳·黛德丽/查尔斯·劳顿/爱尔莎·兰切斯特/约翰·威廉姆斯/亨利·丹尼尔/伊安·沃尔夫/托林·撒切尔/诺玛·威登/尤娜·奥康纳/茹塔·李,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1505392928.jpg,比利·怀德,9.6,749518,剧情/悬疑/犯罪,tt0051201,英语 / 德语,116.0,,美国,1957-12-17,EZJRmbaEf,伦敦著名刑案辩护律师韦菲爵士（查尔斯•劳顿 Charles Laughton 饰）接受了心脏病治疗，但是身体依旧虚弱，第一天回家休养，护士一直严厉监督他服药，并杜绝烟酒。管家为了便于上楼，还专门为他修了电梯。但是，种种关心照顾，对于这位桀骜不驯、牙尖嘴利的大律师根本不起作用，反倒是一纸诉状令他倍感兴奋。律师梅休和当事人沃尔（泰隆•鲍华 Tyrone Power饰）登门拜访，请他出山打官司。原来，沃尔结识了富婆，两人相见甚欢，虽然仆人对他发明的打蛋器充满鄙夷，但是富婆却对他充满爱意，甚至为他修改了遗嘱，把8万英镑留给了他。然而，富婆却惨遭毒手。于是，沃尔成为警方的头号嫌疑犯。他的唯一证人是妻子克里斯汀（玛琳•黛德丽 Marlene Dietrich饰），然而后者登门时的冷漠与淡定，令韦菲爵士怀疑这其中另有隐情。在扑朔迷离的案件背后，隐藏着一个个环环相扣、不可告人的秘密……,悬疑/经典/推理/犯罪/美国/黑白/法律/剧情,1957.0,,
1885124,时间旅行者的妻子,时光旅的恋人(港) / 时空旅人之妻(台),瑞秋·麦克亚当斯/艾瑞克·巴纳/阿莱克斯·费瑞斯/艾利斯·霍华德/米歇尔·诺尔顿/布鲁克琳·普劳克斯/朗·里维斯顿/塔图姆·麦克凯恩,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480590433.jpg,罗伯特·斯文克,7.7,197922.0,剧情/爱情/悬疑/奇幻,tt0452694,英语,107.0,,美国,2009-08-14,yjVfUBmNe,一场车祸，母亲丧生，而孩子却奇迹般幸存，他赤裸着身体获救，然而救人者竟然是来自未来的自己。原来，这个名叫亨利（艾瑞克•巴纳 Eric Bana 饰）的图书管理员，患上慢性时间错位症，以至于每次发病都将穿越时空。而且，他每次穿越都赤身裸体，经常闹出笑话。久而久之，亨利习以为常。一个偶然的机会，他爱上了一个名叫克莱尔（瑞秋•麦克亚当斯 Rachel McAdams 饰）的女孩。为了追求克莱尔，他穿越时空对6岁的克莱尔表白，并许诺未来将娶她为妻。因此，当亨利在现实中出现时，两人迅速热恋、结婚，而且还生了一个女孩。但是，亨利的老毛病依旧无法改变，所以克莱尔必须适应这个穿越时空的老公，两人也因此历经磨难……,爱情/美国/奇幻/小说改编/浪漫/爱/人生/剧情,2009.0,瑞秋·麦克亚当斯:1053587|艾瑞克·巴纳:1016693|阿莱克斯·费瑞斯:1045061|艾利斯·霍华德:1027850|米歇尔·诺尔顿:1293249|布鲁克琳·普劳克斯:1045020|朗·里维斯顿:1019023|塔图姆·麦克凯恩:1307696,罗伯特·斯文克:1297058
4218768,画皮2 - 电影,转生术(台) / 画皮II,周迅/赵薇/陈坤/冯绍峰/杨幂/费翔/陈廷嘉/鲁诺,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1584319849.jpg,乌尔善,6.1,286670,剧情/爱情/惊悚/奇幻,tt2371411,汉语普通话,135.0,,中国大陆 / 香港,2012-06-28,FJ3zraira,妖狐小唯（周迅 饰）因救人违反妖界规则，被封冻在寒冰地狱中度过了五百年，痛苦不堪。在命运面前，逃离冰窟的小唯只有两个选择：要么被寒冰地狱的冰舌抓回去，要么获得一颗“主动奉献”的人心真正成人。小唯四处寻找目标，直到偶遇逃婚并因一次意外被毁容的靖公主（赵薇 饰）。小唯很快发现，公主有一颗与众不同的心，她把变成人的理想全部寄托在公主身上。,爱情/奇幻/中国/古装/2012/内地/3D/剧情,2012.0,,
1945330,迷雾,史蒂芬金之迷雾惊魂 / 雾地异煞 / 暮霭,托马斯·简/马西娅·盖伊·哈登/劳瑞·侯登/安德鲁·布劳尔/托比·琼斯/威廉姆·赛德勒/内森·甘宝,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1970406441.jpg,弗兰克·德拉邦特,7.9,196020.0,科幻/惊悚/恐怖,tt0884328,英语,126.0,,美国,2007-11-21,B2NeMuaUf,一座风景秀美的小镇被一场突如其来的浓雾瞬间淹没。雾中传来阵阵惨叫，人们惊慌失措地四处逃散。戴维和他的儿子与众多镇上的人被困在小镇超市里，等待雾的消散。浓雾并没有如期望的散开，而走进浓雾的人一去不返。浓雾逐渐露出了它狰狞的面目。恐惧、惊慌、挣扎、悲伤、绝望……人们的精神濒临崩溃。如何才能活着走出迷雾？面对超市里几近癫狂的人们和超市外吞噬一切、不可知的迷雾，戴维紧紧搂着儿子，开始了艰难的求生之路……,惊悚/人性/美国/恐怖/史蒂芬.金/灾难/悬疑/科幻,2007.0,托马斯·简:1031816|马西娅·盖伊·哈登:1025195|劳瑞·侯登:1036452|安德鲁·布劳尔:1009380|托比·琼斯:1107884|威廉姆·赛德勒:1000095|内森·甘宝:1014079,弗兰克·德拉邦特:1047973
3148027,暮光之城2：新月,暮色2：新月 / 吸血新世纪2：新月传奇(港) / 新月,克里斯汀·斯图尔特/罗伯特·帕丁森/泰勒·洛特纳/达科塔·范宁/安娜·肯德里克/杰米·坎贝尔·鲍尔/阿什丽·格林尼/麦克·辛/杰克逊·拉斯波恩/妮基·瑞德/彼得·费辛利/凯南·鲁兹/伊莉莎白·里瑟,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p850945243.jpg,克里斯·韦兹,6.6,195679.0,剧情/爱情/惊悚/奇幻,tt1259571,英语,130.0,http://www.newmoonthemovie.com,美国,2009-11-20,37YZBIR2b,"贝拉（克里斯汀•斯图尔特 Kristen Stewart　饰）的18岁生日到了，父亲送了她礼物。爱德华（罗伯特•帕丁森 Robert Pattinson　饰）大方示爱，并为她讲述了意大利吸血鬼王族的传奇。爱德华的红发妹妹爱丽丝（阿什丽•格林尼 Ashley Greene　饰）特意为贝拉举办的生日派对,期间,贝拉无意中划伤了手臂，遭到加斯帕的袭击，靠着爱德华的庇护，才逃过一劫。不过，此后，爱德华逐渐疏远贝拉，并提出了分手。这令贝拉心寒，但爱德华也有苦衷，仍在暗中保护贝拉。贝拉处于空窗期，昔日老友雅各布（泰勒•洛特 Taylor Lautner　饰）嘘寒问暖，两人的关系也由此升温。此后,贝拉因为跳崖获救,才得知雅各布是狼人,专门对付吸血鬼。与此同时，不知情的爱德华以为贝拉自杀，心灰意冷，来到意大利请求王族结束自己的生命……",吸血鬼/爱情/美国/魔幻/2009/浪漫/唯美/剧情,2009.0,克里斯汀·斯图尔特:1012533|罗伯特·帕丁森:1035656|泰勒·洛特纳:1018979|达科塔·范宁:1013785|安娜·肯德里克:1013789|杰米·坎贝尔·鲍尔:1040510|阿什丽·格林尼:1031794|麦克·辛:1004566|杰克逊·拉斯波恩:1036304|妮基·瑞德:1044705|彼得·费辛利:1036306|凯南·鲁兹:1031799|伊莉莎白·里瑟:1009236,克里斯·韦兹:1036524
1303037,喜宴 - 电影,,赵文瑄/郎雄/归亚蕾/金素梅/米切尔·利希藤斯坦,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173713676.jpg,李安,9.0,437265,剧情/喜剧/爱情/同性/家庭,tt0107156,汉语普通话 / 英语,108.0,,台湾 / 美国,,izbMuUvUf,伟同（赵文瑄）是事业有成的男同志，与男友赛门（Mitchell Lichtenstein）在美国过着幸福的同居日子，烦恼来自要用各种招数应对远在台北的父（郎雄）母（归亚蕾）的一次次逼婚。伟同被逼以“乖乖仔”形象修书一封声称会在美国结婚，没料父母想亲眼见证。无奈，他只得拉上来自上海的不得志的女艺术家葳葳（金素梅）“假婚”，想逃过一劫。,李安/台湾/同志/家庭/台湾电影/剧情/同性/喜宴,1993.0,,
3820191,杜拉拉升职记,,徐静蕾/黄立行/莫文蔚/吴佩慈/李艾/王菁锳/罗异,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p458323215.jpg,徐静蕾,5.6,193462.0,剧情/喜剧/爱情,tt1621780,汉语普通话 / 英语,105.0,http://dulala.ent.sina.com.cn/main.html,中国大陆,2010-04-15,ZRmbiraib,杜拉拉（徐静蕾 饰）是个初入职场的小白领，由于前任老板总是对她性骚扰，所以她决定跳槽，进入了著名跨国企业DB。DB的销售部金牌经理王伟（黄立行 饰）与HR副总监玫瑰（莫文蔚 饰）是一对地下情人，但是由于两人的工作压力都很大，以至于谁也无暇顾及家庭，双方大方分手。杜拉拉刚来DB，遇到了互相斗法的伊娃（李艾 饰）和海伦（吴佩慈 饰）。因为一次巧合，在电梯里邂逅了患有幽闭恐惧症的王伟，两人从此熟识。因为总公司高层要来中国分公司视察，因此中国区总经理和HR主管商量要重新装修公司。然而玫瑰却在此时患病需要动手术，其他人也避之不及，唯有初出茅庐的杜拉拉勇挑重担，并以其坚强不屈完成了这个重大的任务，受到了上司的赏识。而且，公司还在泰国举办了庆祝派对，期间杜拉拉与王伟擦出了爱情的火花，但是这段办公室恋情却遭遇了重重的阻力……,徐静蕾/杜拉拉升职记/爱情/黄立行/中国电影/莫文蔚/中国/大陆,2010.0,徐静蕾:1000571|黄立行:1275466|莫文蔚:1018248|吴佩慈:1028811|李艾:1314295|王菁锳:|罗异:,徐静蕾:1000571
